Fecha De Venta;País;Continente;Producto;Marca;Categoría;Precio Unidad;Costo Unidad;Cantidad Vendida;Facturación;Costo Venta
viernes, 22 de abril de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 27 de abril de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Vermelho;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 4 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 7 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 8 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 11 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 11 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 11 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 13 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Vermelho;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 13 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Vermelho;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 14 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 15 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 18 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Vermelho;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 22 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 23 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Vermelho;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 26 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 27 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 27 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 28 de mayo de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 1 de junio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 2 de junio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Vermelho;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 10 de junio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 14 de junio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 25 de junio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 28 de junio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 4 de julio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 9 de julio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 11 de julio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 11 de julio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 16 de julio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 19 de julio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Vermelho;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 20 de julio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Vermelho;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 22 de julio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 27 de julio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 30 de julio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 30 de julio de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Preto;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 3 de agosto de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 8 de agosto de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Vermelho;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 11 de agosto de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Prata;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 27 de agosto de 2022;Estados Unidos;América del Norte;Juego Mesa for students E40 Vermelho;Philips;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 5 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 24 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 24 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 24 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 24 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 30 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 4 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 16 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 16 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 19 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 19 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 24 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 18 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 7 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 7 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 7 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 10 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 14 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 14 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 15 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 15 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 3 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 4 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 4 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 5 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 13 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 13 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 13 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 13 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 13 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 21 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 21 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 23 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 24 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 11 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 17 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 17 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 17 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 22 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 24 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 30 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 30 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 30 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 4 de enero de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 8 de enero de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 10 de enero de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 10 de enero de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 20 de enero de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 28 de enero de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 17 de febrero de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 15 de marzo de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
miércoles, 24 de marzo de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 2 de abril de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 12 de abril de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 12 de abril de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 24 de abril de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 27 de abril de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 9 de mayo de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 14 de mayo de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 21 de mayo de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 6 de junio de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 8 de junio de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 24 de junio de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 25 de junio de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 25 de junio de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 28 de junio de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 2 de julio de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 11 de julio de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 27 de julio de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 5 de agosto de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 20 de agosto de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 22 de agosto de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 28 de agosto de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 13 de septiembre de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 16 de septiembre de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 25 de septiembre de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 30 de septiembre de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 17 de octubre de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 24 de octubre de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
viernes, 5 de noviembre de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 12 de diciembre de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 16 de diciembre de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 26 de diciembre de 2021;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
sábado, 1 de enero de 2022;Estados Unidos;América del Norte;Juego Mesa for students E400 Vermelho;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 2 de enero de 2022;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 9 de enero de 2022;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
lunes, 10 de enero de 2022;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 11 de enero de 2022;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 11 de enero de 2022;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
martes, 11 de enero de 2022;Estados Unidos;América del Norte;Juego Mesa for students E400 Prata;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 13 de enero de 2022;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 13 de enero de 2022;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
jueves, 13 de enero de 2022;Estados Unidos;América del Norte;Juego Mesa for students E400 Preto;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
domingo, 16 de enero de 2022;Estados Unidos;América del Norte;Juego Mesa for students E400 Amarelo;Kid Toys;Juegos de mesa;6,99;$3,56;1;$6,99;$3,56
